629,629,Modified or Managed Xeric Timber Litter 2,151,330,0,0,0,0,0,0,0,0,1.446400497,0,0,0,0,0.078277767,0,0,0,0.247667243,0.395086715,1.67680438,1.67680438,1.313899435,0.119577201,0.664412472,0.534710691,0.179163557,0,0,0,0,2.409552298,0,0,0,0,0,0,0,0,0,0,8.101558833,0,0,0,18.84391547,,
630,630,Modified or Managed Xeric Timber Litter 3,151,330,0,0,0,0,0,0,0,0,0.689696917,0,0,0,0,0.202693304,0,0,0,0.288547281,0.926617205,4.073011756,4.073011756,2.03962955,0.405283728,2.410029727,1.899703908,0.531536656,0,0,0,0,1.839382409,0,0,0,0,0,0,0,0,0,0,11.28750093,0,0,0,30.66664513,,
631,631,Modified or Managed Mesic Timber Litter 1,151,330,0,0,0,0,0,0,0,0,0.568795203,0,0,0,0,0.209339134,0,0,0,0.459325896,1.31037019,0.800967996,0.800967996,0.975510709,0.519641769,1.558610743,2.050284103,0.292917683,0,0,0,0,2.532273298,0,0,0,0,0,0,0,0,0,0,22.17086779,0,0,0,34.24987251,,
632,632,Modified or Managed Mesic Timber Litter 2,151,330,0,0,0,0,0,0,0,0,2.274436112,0,0,0,0,0.135572099,0,0,0,1.058027003,2.029284691,2.967476819,2.967476819,5.365566318,6.270853459,2.190163486,6.455618495,9.120240835,0,0,0,0,1.676032903,0,0,0,0,0,0,0,0,0,0,38.2420381,0,0,0,80.75278714,,
633,633,Modified or Managed Mesic Timber Litter 3,151,330,0,0,0,0,0,0,0,0,1.327226466,0,0,0,0,0.225530593,0,0,0,0.715913558,0.913126214,1.787830209,1.787830209,1.557641533,0.059591262,0.768797249,0.219909805,0.135514972,0,0,0,0,4.688891688,0,0,0,0,0,0,0,0,0,0,13.58231655,0,0,0,27.77012031,,
634,634,Modified or Managed Mesic Timber Litter 4,151,330,0,0,0,0,0,0,0,0,1.222661986,0,0,0,0,0.168505555,0,0,0,0.632171901,1.889663109,2.182874103,2.182874103,4.038583345,1.711272618,0.964132106,2.516548298,0.717813928,0,0,0,0,3.244540971,0,0,0,0,0,0,0,0,0,0,32.77426932,0,0,0,54.24591134,,
635,635,Modified or Managed Xeric Timber Litter 4 ,151,330,0,0,0,0,0,0,0,0,1.161261174,0,0,0,0,0.378764795,0,0,0,0.320930193,0.725367902,1.292376152,1.292376152,0.963588847,0.408789756,0.995439081,1.513573185,1.965657733,0,0,0,0,2.249773277,0,0,0,0,0,0,0,0,0,0,8.976582061,0,0,0,22.24448031,,
636,636,Modified or Managed Xeric Timber Litter 5,151,330,0,0,0,0,0,0,0,0,2.615643438,0,0,0,0,0.33605726,0,0,0,0.334057821,1.53663316,4.423023279,4.423023279,7.507937536,3.891309133,2.895791961,5.203503467,2.753131218,0,0,0,0,2.397629477,0,0,0,0,0,0,0,0,0,0,34.34127797,0,0,0,72.659019,,
637,637,Modified or Managed High Loadings 1,113,330,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0,0.5,1,6.3,6.3,3.9,0.3,6.3,3.9,0.3,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,43.8,0,0,0,74.8,,
638,638,Modified or Managed Mod. Loadings 2,113,330,0,0,0,0,0,0,0,0,0.872182912,0,0,0,0,0.197574007,0,0,0,0.102695548,1.486522262,1.973044525,1.973044525,3.080866426,4.919133574,1.805391095,1.788953069,0.269554753,0,0,0,0,1.81234657,0,0,0,0,0,0,0,0,0,0,9.830596871,0,0,0,30.11190614,,
