GeneratorName=FCCS 4.0,GeneratorVersion=3.0.0,DateCreated=04/12/2024
fuelbed_number,filename,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,shrubs_needledrape_loading,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,pile_clean_loading,pile_dirty_loading,pile_vdirty_loading,Total_available_fuel_loading,efg_natural,efg_activity
5360,FB_5360_R6.xml,114,260.000000,8.370415,1.547146,0.057241,0.418521,1.424645,1.424645,1.848456,1.592382,0.082760,0.000000,80.000000,0.000000,0.000000,0.040000,0.000000,90.000000,0.000000,1.000000,1.500000,1.100000,7.400001,1.500000,0.000000,5.000000,1.000000,0.000000,0.000000,0.068229,0.000000,0.800000,1.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.300000,2.160000,1.200000,5.760000,0.000000,0.000000,0.000000,44.885155,8,4
5361,FB_5361_R6.xml,114,260.000000,17.087078,1.529122,0.003086,0.000000,0.316719,0.000000,1.116018,0.919073,0.340475,0.000000,70.000000,0.000000,0.000000,0.020000,0.000000,90.000000,0.000000,1.000000,2.000000,3.000000,2.000000,2.000000,2.000000,1.500000,2.000000,0.500000,0.000000,0.216199,0.000000,1.500000,4.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.600000,9.720000,1.100000,7.920001,21.901411,0.000000,0.000000,81.322464,8,4
5362,FB_5362_R6.xml,114,260.000000,17.087078,1.529122,0.003086,0.000000,0.316719,0.000000,1.116018,0.919073,0.340475,0.000000,70.000000,0.000000,0.000000,0.020000,0.000000,90.000000,0.000000,2.000000,4.000000,7.000000,3.700000,3.700000,3.700000,1.400000,1.900000,0.500000,0.000000,0.216199,0.000000,1.500000,4.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.600000,9.720000,1.100000,7.920001,0.000000,0.000000,0.000000,71.321053,8,4
5363,FB_5363_R6.xml,114,220.000000,16.069016,2.408197,0.025579,0.000000,0.000000,0.000000,0.000000,3.014797,0.533925,0.000000,70.000000,0.000000,0.000000,0.060000,0.000000,90.000000,0.000000,0.100000,0.500000,0.500000,4.000000,1.500000,0.000000,0.500000,1.000000,1.000000,0.438865,0.123542,0.000000,0.200000,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,1.440000,0.200000,0.640000,0.000000,0.000000,0.000000,36.655060,8,4
5364,FB_5364_R6.xml,114,260.000000,16.069016,2.408197,0.025579,0.000000,0.000000,0.000000,0.000000,3.014797,0.496425,0.000000,70.000000,0.000000,0.000000,0.040000,0.000000,90.000000,0.000000,0.800000,2.200000,3.500000,4.000000,1.500000,0.500000,1.500000,1.500000,1.000000,0.219433,0.661614,0.000000,1.000000,1.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,5.400000,0.700000,3.360000,21.901411,0.000000,0.000000,74.677040,8,4
5365,FB_5365_R6.xml,114,260.000000,17.087078,1.529122,0.003086,0.000000,3.190411,0.000000,1.116018,0.919073,0.496425,0.000000,70.000000,0.000000,0.000000,0.060000,0.000000,90.000000,0.000000,1.000000,2.000000,3.000000,2.000000,2.000000,2.000000,1.500000,2.000000,0.500000,0.000000,0.216199,0.000000,2.500000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.300000,3.780000,0.700000,3.920000,0.000000,0.000000,0.000000,53.127003,8,4
5366,FB_5366_R6.xml,114,260.000000,28.478462,4.125724,0.018516,3.275072,4.042893,11.307158,6.101375,3.963552,0.340475,0.000000,70.000000,0.000000,0.000000,0.020000,0.000000,90.000000,0.000000,1.200000,3.100000,3.700000,13.000001,15.000001,2.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.500000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,18.000000,2.200000,17.600000,0.000000,0.000000,0.000000,137.923172,8,4
5367,FB_5367_R6.xml,150,260.000000,0.000000,0.000000,0.029294,0.000000,0.000000,0.000000,0.000000,2.845165,12.672000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,4.000000,2.400000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.083720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,26.510181,8,4
5368,FB_5368_R6.xml,150,260.000000,8.278087,0.000000,0.029294,0.000000,59.558620,0.000000,15.098701,2.845165,12.672000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,4.000000,2.400000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.100000,0.083720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.480000,0.000000,0.000000,0.000000,49.886967,8,4
5369,FB_5369_R6.xml,150,260.000000,8.278087,0.000000,0.014647,0.000000,61.775146,0.000000,5.777902,3.007269,2.092000,0.000000,80.000000,0.000000,0.000000,0.250000,0.000000,90.000000,0.000000,0.100000,0.400000,0.700000,4.000000,0.000000,0.000000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.200000,0.244000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.063904,8,4
5370,FB_5370_R6.xml,150,260.000000,0.000000,0.000000,0.881321,0.000000,0.000000,0.000000,0.000000,2.845165,9.386999,0.000000,80.000000,0.000000,0.000000,0.070000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,1.300000,1.400000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.420250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,27.523735,8,4
5371,FB_5371_R6.xml,150,260.000000,8.278087,0.000000,0.881321,0.000000,0.000000,0.000000,42.850674,12.434225,9.386999,0.000000,80.000000,0.000000,0.000000,0.070000,0.000000,90.000000,0.000000,0.200000,1.200000,2.300000,1.300000,1.400000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.420250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,88.241562,8,4
5372,FB_5372_R6.xml,150,260.000000,8.278087,0.000000,2.203302,0.000000,0.000000,0.000000,42.850674,7.173196,4.128000,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.200000,1.300000,3.200000,3.200000,1.800000,0.000000,1.800000,0.600000,0.000000,0.000000,0.000000,0.000000,0.700000,1.622600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.200000,1.520000,0.000000,0.000000,0.000000,82.925858,8,4
5373,FB_5373_R6.xml,150,260.000000,9.435967,0.885998,5.825295,0.000000,0.000000,0.000000,0.488848,35.288792,6.276000,0.000000,30.000000,0.000000,1.500000,0.050000,0.000000,90.000000,0.000000,0.100000,1.000000,2.500000,1.700000,2.500000,0.000000,2.500000,2.200000,0.000000,0.000000,0.000000,0.000000,1.000000,2.856000,0.000000,0.000000,0.000000,0.000000,0.003077,0.000000,3.000000,0.100000,0.180000,0.200000,1.536000,0.000000,0.000000,0.000000,79.825981,8,4
5374,FB_5374_R6.xml,150,260.000000,6.277465,23.868044,1.390759,0.000000,0.000000,0.000000,0.460551,0.704371,0.889500,0.000000,70.000000,0.000000,0.000000,0.010000,0.000000,90.000000,0.000000,0.100000,1.000000,2.500000,1.500000,1.500000,0.500000,0.600000,1.500000,0.000000,0.000000,0.147025,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.005787,0.000000,0.500000,0.200000,0.360000,0.300000,2.400000,0.000000,0.000000,0.000000,49.213497,8,4
5375,FB_5375_R6.xml,150,260.000000,6.057524,31.658525,0.000000,0.000000,0.000000,0.000000,2.240815,1.503560,0.436500,0.000000,80.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,2.600000,3.000000,0.500000,0.900000,2.100000,0.300000,0.000000,0.018378,0.000000,1.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.006031,0.000000,3.000000,0.200000,2.160000,0.300000,2.400000,0.000000,0.000000,0.000000,68.531334,8,4
5376,FB_5376_R6.xml,150,260.000000,6.178571,19.351505,0.011246,0.000000,0.000000,0.000000,0.485139,0.399526,1.579000,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.200000,0.600000,0.800000,0.100000,1.300000,0.000000,0.000000,0.500000,0.000000,0.356254,0.086275,0.000000,0.500000,1.025500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,36.066761,8,4
5377,FB_5377_R6.xml,150,260.000000,6.178573,19.351505,0.016541,0.000000,0.000000,0.000000,0.485139,0.399526,2.368500,0.000000,80.000000,0.000000,0.000000,0.150000,0.000000,90.000000,0.000000,1.400000,2.500000,3.000000,4.000000,4.000000,1.000000,1.000000,2.000000,3.000000,0.356254,0.086275,0.000000,1.000000,2.372000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.160000,0.300000,1.920000,0.000000,0.000000,0.000000,60.388058,8,4
5378,FB_5378_R6.xml,150,260.000000,6.178573,19.351505,0.011028,0.000000,0.000000,0.000000,0.485139,0.399526,2.368500,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.600000,0.600000,0.800000,0.100000,0.900000,0.000000,0.000000,0.500000,0.000000,0.356254,0.086275,0.000000,0.500000,0.732500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,36.563042,8,4
5379,FB_5379_R6.xml,150,260.000000,6.178573,19.351505,0.011028,0.000000,0.000000,0.000000,0.485139,0.399526,2.368500,0.000000,80.000000,0.000000,0.000000,0.150000,0.000000,90.000000,0.000000,0.600000,0.600000,0.800000,0.100000,0.900000,0.000000,0.000000,0.500000,0.000000,0.356254,0.086275,0.000000,0.500000,0.741250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.360000,0.100000,0.160000,0.719760,0.000000,0.000000,37.511551,8,4
5380,FB_5380_R6.xml,150,260.000000,6.178573,19.351505,0.008271,0.000000,0.000000,0.000000,0.485139,0.399526,0.789500,0.000000,80.000000,0.000000,0.000000,0.080000,0.000000,90.000000,0.000000,2.270000,3.270000,3.350000,2.600000,2.600000,0.600000,0.900000,1.700000,2.600000,0.356254,0.086275,0.000000,1.000000,2.372000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,2.160000,0.300000,1.920000,0.000000,0.000000,0.000000,56.720787,8,4
5381,FB_5381_R6.xml,150,260.000000,72.260704,0.000000,0.000000,0.000000,3.485429,0.000000,6.204398,2.610787,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,90.000000,0.000000,0.500000,1.500000,3.100000,3.900000,5.800000,0.500000,1.600000,2.800000,0.300000,0.000000,0.000000,0.000000,1.500000,4.500000,0.000000,0.000000,0.000000,0.000000,0.586800,0.000000,0.500000,0.200000,0.360000,0.300000,2.400000,0.000000,0.000000,0.000000,109.472694,8,4
5382,FB_5382_R6.xml,150,260.000000,22.218752,31.505993,0.044451,0.000000,5.806745,0.000000,0.485139,0.399526,1.579000,0.000000,80.000000,0.000000,0.000000,0.200000,0.000000,90.000000,0.000000,0.400000,0.800000,0.900000,0.500000,1.300000,0.000000,0.200000,0.500000,0.000000,10.458340,0.000000,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.440000,0.200000,1.200000,0.000000,0.000000,0.000000,67.387863,8,4
5383,FB_5383_R6.xml,150,260.000000,22.218752,31.505993,0.044451,0.000000,2.903372,0.000000,0.485139,0.399526,1.579000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,2.500000,3.000000,1.500000,5.500000,3.000000,2.000000,3.000000,2.500000,1.000000,10.458340,0.000000,0.000000,0.900000,2.445300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,91.478157,8,4
5384,FB_5384_R6.xml,150,260.000000,22.218752,31.505993,0.044451,0.000000,2.903372,0.000000,0.485139,0.399526,1.579000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.600000,0.600000,0.800000,0.100000,0.900000,0.000000,0.000000,0.500000,0.000000,10.458340,0.000000,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,0.360000,0.100000,0.160000,1.007664,0.000000,0.000000,65.075531,8,4
5385,FB_5385_R6.xml,150,260.000000,22.598532,2.100906,0.005514,0.000000,0.000000,0.000000,0.835556,0.691247,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,1.000000,1.500000,2.000000,3.000000,2.500000,1.000000,2.000000,1.500000,0.000000,1.773213,0.114864,0.000000,0.900000,2.445300,0.000000,0.000000,0.000000,0.000000,0.037266,0.000000,0.500000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,49.629189,8,4
5386,FB_5386_R6.xml,150,260.000000,22.598532,2.100906,0.005514,0.000000,0.000000,0.000000,0.835556,0.691247,2.368500,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,1.400000,2.500000,3.000000,4.000000,4.000000,1.000000,2.000000,4.000000,4.000000,2.609462,0.689181,0.000000,0.900000,2.445300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,66.434738,8,4
5387,FB_5387_R6.xml,150,260.000000,30.604259,15.082806,0.043412,0.000000,5.657627,0.000000,0.485139,34.405262,1.579000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.400000,0.800000,0.900000,0.500000,1.300000,0.000000,0.200000,0.500000,0.000000,0.000000,0.248105,0.000000,0.900000,2.505150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.200000,3.420000,0.300000,2.280000,0.000000,0.000000,0.000000,98.353127,8,4
5388,FB_5388_R6.xml,150,260.000000,22.598532,2.100906,0.055138,0.000000,0.000000,0.000000,0.835556,0.691247,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.400000,0.400000,1.800000,0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,1.063928,0.114864,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.100000,0.090000,0.100000,0.160000,0.000000,0.000000,0.000000,32.061245,8,4
5389,FB_5389_R6.xml,150,260.000000,22.598532,2.100906,0.005514,0.000000,0.000000,0.000000,0.835556,0.691247,1.579000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,0.800000,0.800000,0.400000,0.500000,0.500000,0.000000,0.400000,0.100000,0.000000,1.515315,0.114864,0.000000,0.500000,0.715000,0.000000,0.000000,0.000000,0.000000,0.037266,0.000000,0.500000,0.100000,0.360000,0.100000,0.160000,1.007664,0.000000,0.000000,34.305550,8,4
5390,FB_5390_R6.xml,150,260.000000,30.604259,15.082806,0.032559,0.000000,5.657627,0.000000,0.485139,0.399526,1.579000,0.000000,80.000000,0.000000,0.000000,0.100000,0.000000,90.000000,0.000000,2.220000,4.430000,4.990000,2.060000,5.340000,0.000000,2.080000,5.200000,0.000000,0.000000,0.248105,0.000000,0.900000,2.505150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.400000,6.840000,0.500000,3.800000,0.000000,0.000000,0.000000,90.996536,8,4
5391,FB_5391_R6.xml,113,330.000000,0.000000,0.000000,0.122825,0.000000,26.100433,0.000000,1.477329,0.000000,0.926950,0.000000,90.000000,0.000000,0.000000,0.200000,0.000000,85.000000,0.000000,0.200000,0.400000,2.000000,6.000000,0.400000,0.000000,0.700000,0.000000,0.000000,2.632045,0.000000,0.000000,0.100000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.517104,8,4
5392,FB_5392_R6.xml,113,330.000000,5.972294,0.000000,0.588280,0.000000,0.000000,0.000000,1.877849,1.520779,0.617966,0.000000,90.000000,0.000000,0.000000,0.200000,0.000000,85.000000,0.000000,2.000000,3.000000,10.000000,3.000000,0.200000,0.000000,3.000000,0.200000,0.000000,0.329006,1.837817,0.000000,0.500000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.100000,1.080000,0.200000,0.960000,0.000000,0.000000,0.000000,39.954990,8,4
5393,FB_5393_R6.xml,113,330.000000,1.282666,1.789712,0.000000,0.000000,0.000000,0.000000,18.778494,1.216624,1.235933,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.200000,0.600000,6.000000,3.000000,5.000000,0.000000,3.000000,0.400000,0.000000,0.000000,1.837817,0.000000,0.500000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.200000,2.160000,0.200000,0.960000,0.000000,0.000000,0.000000,49.411243,8,4
5394,FB_5394_R6.xml,113,330.000000,13.320267,7.095139,0.056502,0.000000,0.000000,0.000000,3.693322,3.092928,0.926950,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.300000,1.400000,5.000000,1.000000,0.200000,0.000000,2.000000,0.200000,0.000000,0.000000,0.229727,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,0.000000,0.000000,0.000000,55.204834,8,4
5395,FB_5395_R6.xml,113,330.000000,7.467469,12.070830,0.056502,0.000000,0.000000,0.000000,3.755699,12.371714,1.235933,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.500000,1.400000,2.100000,5.000000,5.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,0.000000,0.000000,0.000000,71.648148,8,4
5396,FB_5396_R6.xml,113,330.000000,13.379938,7.992163,0.664032,0.000000,0.000000,0.000000,0.000000,3.041559,0.617966,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.300000,0.300000,0.200000,0.400000,0.000000,0.000000,1.000000,0.200000,0.000000,2.866004,0.000000,0.000000,0.400000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,1.229163,0.000000,0.000000,45.024822,8,4
5397,FB_5397_R6.xml,113,330.000000,13.379938,7.992163,0.664032,0.000000,0.000000,0.000000,0.000000,3.041559,0.617966,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.100000,0.100000,0.100000,0.300000,0.000000,0.000000,0.300000,0.200000,0.000000,2.866004,0.000000,0.000000,0.100000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.200000,1.440000,0.000000,0.000000,0.000000,39.525658,8,4
5398,FB_5398_R6.xml,113,330.000000,21.723024,18.744535,0.827850,0.000000,35.085690,0.000000,0.738664,2.433247,1.081441,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.400000,0.800000,1.400000,2.000000,2.000000,0.000000,0.500000,0.200000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.800000,12.960000,0.800000,5.760000,0.000000,0.000000,0.000000,75.168762,8,4
5399,FB_5399_R6.xml,113,330.000000,7.932288,17.853024,0.827850,0.000000,44.024567,0.000000,10.551071,3.092928,1.235933,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.400000,0.800000,2.500000,9.000000,4.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.800000,12.960000,0.800000,5.760000,0.000000,0.000000,0.000000,83.513100,8,4
5400,FB_5400_R6.xml,113,330.000000,15.512590,10.708132,3.222188,0.000000,8.593864,0.000000,0.000000,0.000000,0.926950,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.300000,0.300000,0.200000,0.400000,0.000000,0.000000,1.000000,0.200000,0.000000,0.000000,2.001178,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.800000,14.400001,0.800000,6.400000,0.654485,0.000000,0.000000,61.315525,8,4
5401,FB_5401_R6.xml,113,330.000000,15.512590,10.708132,3.222188,0.000000,8.593864,0.000000,0.000000,0.000000,0.926950,0.000000,85.000000,0.000000,0.000000,0.100000,0.000000,70.000000,0.000000,0.200000,0.200000,0.150000,0.350000,0.000000,0.000000,0.600000,0.200000,0.000000,0.000000,2.001178,0.000000,0.200000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.200000,1.440000,0.000000,0.000000,0.000000,47.011040,8,4
5402,FB_5402_R6.xml,113,330.000000,12.051884,18.418039,0.412452,0.000000,11.925661,0.000000,31.653210,8.689116,1.235933,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.500000,1.200000,1.300000,11.000001,10.000000,1.000000,7.000000,8.000000,2.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.000000,0.000000,0.000000,144.160629,8,4
5403,FB_5403_R6.xml,169,240.000000,0.000000,0.000000,0.136030,0.000000,26.100433,0.000000,1.627033,0.000000,1.804023,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.200000,1.000000,3.100000,12.900001,0.400000,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.126949,0.000000,0.000000,25.184036,13,13
5404,FB_5404_R6.xml,113,240.000000,1.237269,1.741545,0.000000,0.000000,4.786595,0.000000,1.721907,6.185857,1.029710,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.100000,0.600000,7.700000,4.000000,6.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.350000,5.670000,0.350000,2.520000,0.126949,0.000000,0.000000,44.583241,8,4
5405,FB_5405_R6.xml,113,240.000000,7.107268,11.491415,0.057369,0.000000,0.000000,0.000000,3.443814,2.836082,1.029710,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.500000,1.400000,2.100000,5.000000,5.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.700000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,8.100000,0.500000,3.600000,0.126949,0.000000,0.000000,60.782608,8,4
5406,FB_5406_R6.xml,125,240.000000,7.368772,16.722980,0.862230,0.000000,27.491964,0.000000,9.883219,4.883473,0.686473,0.000000,90.000000,0.000000,0.000000,0.100000,0.000000,85.000000,0.000000,0.400000,0.800000,1.400000,9.000000,4.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.800000,12.960000,0.800000,5.760000,0.126949,0.000000,0.000000,81.454094,8,3
5407,FB_5407_R6.xml,113,240.000000,6.003829,21.158680,0.205129,1.124847,12.018547,3.619367,4.320606,5.337218,1.134275,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.100000,0.400000,1.400000,9.000000,11.000001,0.000000,4.000000,4.000000,0.000000,0.124903,0.092657,0.000000,1.000000,2.980000,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.129733,0.000000,0.000000,99.094475,8,4
5408,FB_5408_R6.xml,113,240.000000,12.007657,18.608219,0.410258,0.000000,12.018547,0.000000,6.480908,6.226755,2.835688,0.000000,85.000000,0.000000,0.000000,0.200000,0.000000,70.000000,0.000000,0.500000,1.200000,1.300000,11.000001,10.000000,1.000000,7.000000,8.000000,2.000000,0.124903,0.092657,0.000000,1.000000,2.980000,0.000000,0.000000,0.500000,0.007500,0.000000,0.000000,0.500000,1.000000,18.000000,1.000000,8.000000,0.129733,0.000000,0.000000,118.479378,8,4
5409,FB_5409_R6.xml,113,340.000000,18.231277,0.000000,0.205479,0.555996,0.000000,1.744027,1.879645,1.076503,0.349490,0.000000,90.000000,0.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.300000,1.000000,2.500000,8.280001,2.000000,0.000000,0.720000,2.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.450750,0.200000,0.005000,0.700000,0.577500,0.000000,0.000000,3.000000,0.400000,3.600000,0.400000,1.600000,0.126949,0.000000,0.000000,48.758591,8,4
5410,FB_5410_R6.xml,113,340.000000,1.245952,0.000000,6.800241,0.000000,0.000000,0.000000,0.000000,0.000000,0.052884,0.000000,90.000000,0.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.300000,0.400000,0.900000,1.100000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.200000,1.339200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.600000,10.692000,0.600000,4.080000,0.000000,0.000000,0.000000,30.310276,8,4
5411,FB_5411_R6.xml,113,240.000000,0.732417,18.648373,2.129936,6.689194,24.742767,21.993570,3.619434,4.284497,2.866365,0.000000,90.000000,0.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.500000,1.000000,2.000000,8.700001,3.900000,3.100000,6.300000,3.900000,0.300000,0.000000,0.000000,0.000000,0.700000,1.893150,0.200000,0.005000,0.700000,0.577500,0.000000,0.000000,0.500000,1.000000,16.200001,1.200000,8.640000,0.126949,0.000000,0.000000,96.912811,8,4
