Reg,Reg,Reg,Reg,Fuelbed_number,Fuelbed_Name,Litter,Duff,Depth,Shrub,Herb,1Hr,10Hr,100Hr,3-9S,9-20S,20+S,3-9R,9-20R,20+R,Foli,Bran,CTG,Flame EF,Duff EF,Smolder 1K EF
P,I,N,S,5403,Subalpine (moist)|0-10yr|WF,0.090000,0.0,0.000000,1.804023,0.1,0.200000,1.000000,3.100000,12.900001,0.400000,0.000000,0.700000,0.000000,0.000000,0.10882400000000002,0.027206000000000004,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5404,Subalpine (moist)|10-40yr,1.350000,2.52,0.350000,1.02971,0.1,0.100000,0.600000,7.700000,4.000000,6.000000,0.000000,3.000000,1.000000,0.000000,2.3830512,0.5957628,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5405,Subalpine (moist)|40-90yr,1.890000,3.6,0.500000,1.02971,0.1,0.500000,1.400000,2.100000,5.000000,5.000000,0.000000,2.000000,2.000000,0.000000,14.924841600000002,3.7312104000000006,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5406,Subalpine (moist)|90-120yr,3.000000,5.76,0.800000,0.686473,0.1,0.400000,0.800000,1.400000,9.000000,4.000000,0.000000,2.000000,1.000000,0.000000,19.963185600000003,4.990796400000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5407,Subalpine (moist)|120+yr|Medium density,2.980000,8.0,1.000000,1.134275,0.2,0.100000,0.400000,1.400000,9.000000,11.000001,0.000000,4.000000,4.000000,0.000000,22.793988,5.698497,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5408,Subalpine (moist)|120+yr|High density,2.980000,8.0,1.000000,2.835688,0.2,0.500000,1.200000,1.300000,11.000001,10.000000,1.000000,7.000000,8.000000,2.000000,24.8209072,6.2052268,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5409,Subalpine (moist)|120+yr,0.450750,1.6,0.400000,0.34949,0.3,0.300000,1.000000,2.500000,8.280001,2.000000,0.000000,0.720000,2.000000,0.000000,15.1942016,3.7985504,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5410,Subalpine (moist)|0-10yr|Av,1.339200,4.08,0.600000,0.052884,0.3,0.300000,0.400000,0.900000,1.100000,0.000000,0.000000,0.100000,0.000000,0.000000,6.436954399999999,1.6092385999999999,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5411,Subalpine (moist)|120+yr|I&D,1.893150,8.64,1.200000,2.866365,0.3,0.500000,1.000000,2.000000,8.700001,3.900000,3.100000,6.300000,3.900000,0.300000,22.559936000000004,5.639984000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5412,WBP LP|0-10yr|WF,0.090000,0.0,0.000000,1.341084,0.1,0.200000,1.000000,1.000000,3.000000,0.000000,0.000000,0.700000,0.000000,0.000000,0.0980144,0.0245036,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5413,WBP LP|10-40yr,1.350000,2.52,0.350000,1.013958,0.1,0.100000,0.600000,6.000000,6.000000,0.500000,0.000000,1.000000,0.000000,0.000000,1.8155992000000003,0.4538998000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5414,WBP LP|40-90yr,1.890000,3.6,0.500000,1.013958,0.1,0.500000,1.000000,2.000000,5.000000,0.500000,0.000000,2.000000,0.500000,0.000000,4.565516000000001,1.1413790000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5415,WBP LP|90-120yr,3.000000,5.76,0.800000,0.675972,0.1,0.500000,1.000000,1.500000,9.000000,1.000000,0.000000,5.500000,0.500000,0.000000,9.170208,2.292552,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5416,WBP LP|120+yr|Medium density,3.000000,8.0,1.000000,0.741972,0.2,0.100000,0.400000,1.500000,9.000000,1.000000,0.000000,7.000000,1.000000,0.000000,4.4028488,1.1007122,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5417,WBP LP|120+yr|High density,3.000000,8.0,1.000000,0.741972,0.2,0.500000,1.200000,1.300000,14.000001,1.000000,0.000000,11.000001,1.000000,0.000000,5.477552800000001,1.3693882000000002,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5418,WBP LP|120+yr|Low density,0.450000,1.6,0.400000,0.19039,0.3,0.300000,1.000000,2.000000,5.000000,0.000000,0.000000,2.000000,0.000000,0.000000,4.4135504,1.1033876,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5419,WBP LP|120+yr|Av,1.339200,4.08,0.600000,0.176045,0.3,0.300000,0.400000,0.900000,1.100000,0.000000,0.000000,0.100000,0.000000,0.000000,1.3713336,0.3428334,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5420,WH PSF MH|0-30yr|CC-Rx or WF-Salv,1.200000,0.4,0.100000,1.561783,0.15,0.000000,0.700000,0.900000,6.000000,8.000000,3.000000,1.000000,1.000000,0.500000,2.8334200000000003,0.7083550000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5421,WH PSF MH|0-30yr|High density,3.040000,3.84,0.500000,1.561783,0.15,0.000000,0.700000,0.900000,7.000000,12.000001,12.000001,3.000000,5.000000,15.000001,2.8334200000000003,0.7083550000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5422,WH PSF MH|30-60yr|Past CC-Rx or Past WF-Salv,4.500000,3.92,0.500000,0.546624,0.1,0.500000,1.100000,0.800000,5.200000,14.800001,0.000000,3.000000,5.000000,4.000000,16.322268000000005,4.080567000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5423,WH PSF MH|30-60yr|Past WF|CWD,6.040000,7.84,1.000000,0.546624,0.1,0.500000,1.100000,0.800000,3.180000,12.730000,0.000000,8.000000,15.000001,20.000000,7.583477600000001,1.8958694000000003,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5424,WH PSF MH|60-90yr,7.150000,11.759999,1.500000,0.234267,0.1,1.200000,2.200000,5.500000,8.450001,4.420000,3.790000,2.250000,4.000000,7.000000,19.494662400000003,4.873665600000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5425,WH PSF MH|90-200yr|High density,8.007999,14.400001,1.800000,0.234267,0.1,1.200000,2.200000,5.500000,8.450001,4.420000,3.790000,2.250000,4.000000,7.000000,29.080385599999996,7.270096399999999,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5426,WH PSF MH|200+yr|High density,8.579999,16.0,2.000000,0.117134,0.1,1.200000,2.200000,5.500000,5.690000,12.000001,7.660000,2.250000,7.000000,10.000000,41.484032799999994,10.371008199999999,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5427,MH LP|0-40yr|WF,1.064000,1.92,0.300000,0.406989,0.15,0.100000,1.100000,1.900000,7.000000,12.000001,12.000001,3.000000,2.000000,2.000000,2.6101408,0.6525352,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5428,MH LP|40-90yr,3.020000,7.84,1.000000,0.284892,0.1,0.500000,1.100000,0.800000,3.180000,12.730000,0.000000,8.000000,15.000001,20.000000,6.179334400000001,1.5448336000000003,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5429,MH LP|90-150yr|I&D,5.720000,12.000001,1.500000,0.122097,0.1,1.000000,1.000000,3.500000,8.450001,4.420000,3.790000,2.250000,4.000000,7.000000,28.185679999999998,7.0464199999999995,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5430,MH LP|150+yr,7.150000,16.0,2.000000,0.061048,0.1,1.200000,2.000000,3.500000,5.690000,12.000001,7.660000,2.250000,7.000000,10.000000,41.4840432,10.3710108,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5431,MH (Sierra)|0-10yr|WF,0.090300,0.0,0.000000,1.173635,0.1,0.200000,1.000000,3.100000,12.900001,0.400000,0.000000,0.700000,0.000000,0.000000,0.09809600000000002,0.024524000000000004,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5432,MH (Sierra)|10-40yr,1.354500,2.52,0.350000,0.880226,0.1,0.100000,0.600000,7.700000,4.000000,6.000000,0.000000,3.000000,1.000000,0.000000,2.5761064000000005,0.6440266000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5433,MH (Sierra)|40-90yr,1.896300,3.6,0.500000,0.880226,0.1,0.500000,1.400000,2.100000,5.000000,5.000000,0.000000,2.000000,2.000000,0.000000,16.8292808,4.2073202,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5434,MH (Sierra)|90-120yr,3.010000,5.76,0.800000,0.586818,0.1,0.400000,0.800000,1.400000,9.000000,4.000000,0.000000,2.000000,1.000000,0.000000,22.560192,5.640048,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5435,MH (Sierra)|120+yr|Medium density,3.000000,8.0,1.000000,0.293409,0.06,0.100000,0.400000,1.400000,9.000000,11.000001,0.000000,4.000000,4.000000,0.000000,22.578468800000003,5.644617200000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5436,MH (Sierra)|120+yr|High density,3.000000,8.0,1.000000,0.293409,0.06,0.500000,1.200000,1.300000,11.000001,10.000000,1.000000,7.000000,8.000000,2.000000,25.9315536,6.4828884,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5437,WG|0-1yr|Rx or WF,0.000000,0.0,0.000000,0.0,0.4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5438,WG|1-5yr,1.840000,0.8,0.200000,0.0,1.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5439,WG|1-5yr|Graz,0.402500,0.16,0.100000,0.0,0.6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5440,WG|1-5yr|Invasive,1.840000,0.8,0.200000,0.0,1.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5441,BB RB|0-5yr|Rx or WF,0.000000,0.0,0.000000,0.285293,0.3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5442,BB RB|5-10yr,0.013500,0.0,0.000000,0.946172,0.35,0.040000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5443,BB RB|10-20yr,0.040500,0.0,0.000000,1.734551,0.35,0.060000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5444,BB RB|20-40yr,0.054000,0.0,0.000000,2.483516,0.25,0.090000,0.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5445,BB RB|40+yr,0.081000,0.1,0.100000,3.919093,0.01,0.100000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045723200000000006,0.011430800000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5446,SB RB|0-10yr|Rx or WF,0.013800,0.0,0.000000,0.962285,0.3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5447,SB RB|10-20yr,0.057500,0.0,0.000000,1.722102,0.3,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5448,SB RB|20-40yr,0.123000,0.0,0.000000,2.601153,0.2,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5449,SB RB|40-80yr,0.196800,0.1,0.100000,3.516204,0.09,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045723200000000006,0.011430800000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5450,SB RB|80+yr,0.262000,0.32,0.200000,4.440255,0.09,0.170000,0.260000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.10160720000000001,0.025401800000000002,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5451,MBSB BG|0-10yr|Rx or WF,0.013800,0.0,0.000000,1.064461,0.3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5452,MBSB BG|10-20yr|Graz,0.057500,0.0,0.000000,2.022779,0.35,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5453,MBSB BG|10-20yr,0.057500,0.0,0.000000,1.786102,0.35,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5454,MBSB BG|10-20yr|Cheat,0.057500,0.0,0.000000,1.786102,0.35,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5455,MBSB BG|20-40yr|Graz,0.123000,0.0,0.000000,2.787627,0.2,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5456,MBSB BG|20-40yr,0.123000,0.0,0.000000,2.691153,0.2,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5457,MBSB BG|20-40yr|Cheat,0.123000,0.0,0.000000,2.691153,0.35,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5458,MBSB BG|40-80yr|Graz,0.196800,0.1,0.100000,3.617843,0.15,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045723200000000006,0.011430800000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5459,MBSB BG|40-80yr,0.196800,0.1,0.100000,3.620204,0.15,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045723200000000006,0.011430800000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5460,MBSB BG|40-80yr|Cheat,0.196800,0.1,0.100000,2.715153,0.4,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045723200000000006,0.011430800000000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5461,MBSB BG|80+yr|Graz,0.262000,0.16,0.200000,4.86879,0.15,0.180000,0.270000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.1293232,0.0323308,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5462,MBSB BG|80+yr,0.262000,0.16,0.200000,4.555255,0.15,0.170000,0.260000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.1293232,0.0323308,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5463,MBSB BG|80+yr|Cheat,0.262000,0.16,0.200000,2.733153,0.4,0.160000,0.250000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.1293232,0.0323308,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5464,WSB BG|0-10yr|Rx or WF,0.013800,0.0,0.000000,0.941285,0.3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5465,WSB BG|10-20yr|Graz,0.057500,0.0,0.000000,2.167628,0.35,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5466,WSB BG|10-20yr,0.057500,0.0,0.000000,1.704102,0.35,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5467,WSB BG|10-20yr|Cheat,0.057500,0.0,0.000000,1.704102,0.35,0.100000,0.120000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5468,WSB BG|20-40yr|Graz,0.123000,0.0,0.000000,3.087179,0.2,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5469,WSB BG|20-40yr,0.123000,0.0,0.000000,2.583153,0.2,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5470,WSB BG|20-40yr|Cheat,0.123000,0.0,0.000000,2.583153,0.35,0.120000,0.160000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5471,WSB BG|40-80yr|Graz,0.196800,0.1,0.100000,4.00973,0.15,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5472,WSB BG|40-80yr,0.196800,0.1,0.100000,3.468204,0.15,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5473,WSB BG|40-80yr|Cheat,0.196800,0.1,0.100000,2.601153,0.4,0.140000,0.210000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5474,WSB BG|80+yr|Graz,0.262000,0.16,0.200000,5.382307,0.15,0.170000,0.260000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5475,WSB BG|80+yr,0.262000,0.16,0.200000,4.410255,0.15,0.170000,0.260000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5476,WSB BG|80+yr|Cheat,0.262000,0.16,0.200000,2.646153,0.4,0.170000,0.260000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0,0.0,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5477,OWO|0-20yr|Rx or WF,0.602000,0.1,0.100000,0.38794,0.6,0.200000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.5340896,0.8835224,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5478,OWO|20-40yr,1.204000,1.92,0.400000,1.035879,0.6,0.200000,0.300000,0.100000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,11.361077600000002,2.8402694000000004,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5479,OWO|40-80yr,3.386250,2.4,0.500000,2.071758,0.2,0.400000,1.000000,1.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,22.737611200000003,5.684402800000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5480,OWO|80+yr,6.180000,3.36,0.600000,1.901172,0.1,0.600000,1.400000,1.300000,0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,21.122497600000003,5.280624400000001,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5481,WJ BB BG|0-20yr|Rx or WF,0.029400,0.0,0.000000,1.288667,0.8999999999999999,0.040000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.4240288,0.1060072,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5482,WJ BB BG|20-40yr,0.043050,0.12,0.100000,2.066163,0.7999999999999999,0.070000,0.100000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7761608000000001,0.19404020000000002,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5483,WJ BB BG|40-80yr,0.088200,0.12,0.100000,1.522344,0.4,0.110000,0.240000,0.150000,0.200000,0.000000,0.000000,0.500000,0.000000,0.000000,1.1670544,0.2917636,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5484,WJ BB BG|80-150yr,0.147000,0.4,0.200000,0.994849,0.35,0.100000,0.200000,0.200000,0.150000,0.000000,0.000000,0.600000,1.400000,0.000000,2.0919872,0.5229968,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5485,WJ BB BG|80-150yr|SC-Rx,0.000000,0.72,0.300000,1.261172,0.35,0.050000,0.100000,0.100000,0.150000,0.100000,0.000000,0.200000,0.500000,0.000000,1.4290288000000002,0.35725720000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5486,WJ BB BG|80-150yr|SC,0.396900,0.72,0.300000,1.261172,0.35,0.100000,0.200000,0.400000,0.500000,0.000000,0.000000,0.400000,0.600000,0.000000,1.4290288000000002,0.35725720000000005,User Supplied,User Supplied,User Supplied,User Supplied
P,I,N,S,5487,WJ BB BG|150+yr,0.396900,0.96,0.300000,0.945879,0.3,0.050000,0.160000,0.400000,0.300000,0.000000,0.000000,0.600000,1.400000,0.000000,3.2862184,0.8215546,User Supplied,User Supplied,User Supplied,User Supplied
